touch_id,user_id,country,channel,campaign,touch_time,event_type,cost
33268,8367,MX,Google_Search,Retargeting,2025-10-15 02:22:00,impression,0.6
33269,8367,MX,Google_Search,Brand,2025-10-20 10:11:00,impression,0.6
33270,8368,GB,Apple_Search_Ads,Retargeting,2025-11-11 21:36:00,impression,0.75
33271,8368,GB,Google_Search,Brand,2025-11-15 20:40:00,impression,0.6
33272,8368,GB,YouTube,Brand,2025-11-18 04:05:00,impression,0.3
33273,8368,GB,Google_Search,Prospecting,2025-11-20 11:22:00,impression,0.6
33274,8368,GB,YouTube,Prospecting,2025-11-12 22:41:00,click,0.66
33275,8368,GB,Meta,Prospecting,2025-11-10 11:34:00,click,0.77
33276,8368,GB,Meta,Prospecting,2025-11-17 01:16:00,impression,0.35
33277,8368,GB,Meta,Retargeting,2025-11-11 21:44:00,impression,0.35
33278,8369,US,TikTok,Prospecting,2025-10-29 14:43:00,impression,0.25
33279,8369,US,TikTok,Brand,2025-10-23 15:42:00,impression,0.25
33280,8370,US,Apple_Search_Ads,Prospecting,2025-12-11 22:21:00,impression,0.75
33281,8370,US,Apple_Search_Ads,Brand,2025-12-12 14:23:00,impression,0.75
33282,8370,US,TikTok,Prospecting,2025-12-03 11:04:00,click,0.55
33283,8370,US,YouTube,Retargeting,2025-12-09 06:30:00,impression,0.3
33284,8370,US,Meta,Prospecting,2025-12-02 11:17:00,impression,0.35
33285,8370,US,TikTok,Retargeting,2025-12-11 09:16:00,impression,0.25
33286,8370,US,Apple_Search_Ads,Prospecting,2025-12-13 09:32:00,impression,0.75
33287,8370,US,Meta,Retargeting,2025-12-05 10:19:00,click,0.77
33288,8371,GB,Apple_Search_Ads,Prospecting,2025-10-20 05:27:00,impression,0.75
33289,8371,GB,TikTok,Brand,2025-10-14 03:10:00,impression,0.25
33290,8372,US,YouTube,Retargeting,2025-10-30 10:36:00,impression,0.3
33291,8372,US,TikTok,Brand,2025-11-06 10:11:00,impression,0.25
33292,8372,US,YouTube,Prospecting,2025-11-02 19:27:00,impression,0.3
33293,8372,US,TikTok,Prospecting,2025-11-02 01:05:00,impression,0.25
33294,8372,US,Meta,Prospecting,2025-10-29 04:13:00,impression,0.35
33295,8372,US,Google_Search,Prospecting,2025-11-01 11:57:00,impression,0.6
33296,8372,US,Google_Search,Prospecting,2025-11-03 07:02:00,impression,0.6
33297,8372,US,Meta,Brand,2025-11-04 14:41:00,click,0.77
33298,8373,FR,Apple_Search_Ads,Brand,2025-12-24 06:56:00,impression,0.75
33299,8373,FR,Apple_Search_Ads,Prospecting,2025-12-20 10:01:00,impression,0.75
33300,8374,CA,TikTok,Prospecting,2025-11-03 17:10:00,impression,0.25
33301,8374,CA,Meta,Brand,2025-10-28 12:30:00,click,0.77
33302,8374,CA,TikTok,Brand,2025-10-31 19:21:00,click,0.55
33303,8374,CA,Meta,Prospecting,2025-10-30 13:28:00,impression,0.35
33304,8374,CA,Google_Search,Prospecting,2025-10-21 23:40:00,impression,0.6
33305,8374,CA,TikTok,Prospecting,2025-11-02 10:23:00,click,0.55
33306,8374,CA,YouTube,Prospecting,2025-10-30 01:24:00,impression,0.3
33307,8375,US,Google_Search,Prospecting,2025-12-27 22:59:00,impression,0.6
33308,8375,US,YouTube,Prospecting,2025-12-22 15:43:00,impression,0.3
33309,8375,US,Google_Search,Retargeting,2025-12-29 09:59:00,click,1.32
33310,8375,US,Meta,Prospecting,2025-12-22 04:36:00,impression,0.35
33311,8375,US,YouTube,Retargeting,2025-12-31 14:37:00,impression,0.3
33312,8376,DE,Google_Search,Prospecting,2025-12-17 17:19:00,impression,0.6
33313,8376,DE,Google_Search,Prospecting,2025-12-16 12:20:00,impression,0.6
33314,8377,US,Meta,Retargeting,2026-01-01 16:37:00,impression,0.35
33315,8377,US,TikTok,Retargeting,2025-12-29 11:44:00,impression,0.25
33316,8377,US,TikTok,Prospecting,2025-12-27 11:53:00,click,0.55
33317,8377,US,Google_Search,Retargeting,2025-12-23 19:09:00,click,1.32
33318,8379,ES,Meta,Prospecting,2025-12-19 01:15:00,impression,0.35
33319,8379,ES,TikTok,Prospecting,2025-12-21 05:54:00,impression,0.25
33320,8379,ES,Meta,Prospecting,2025-12-24 20:04:00,click,0.77
33321,8379,ES,Apple_Search_Ads,Prospecting,2025-12-20 06:20:00,impression,0.75
33322,8379,ES,Google_Search,Prospecting,2025-12-24 09:19:00,impression,0.6
33323,8379,ES,Meta,Prospecting,2025-12-26 09:10:00,click,0.77
33324,8380,FR,YouTube,Prospecting,2025-11-26 14:15:00,impression,0.3
33325,8381,FR,TikTok,Prospecting,2025-10-29 23:25:00,impression,0.25
33326,8382,US,YouTube,Brand,2025-10-01 04:31:00,impression,0.3
33327,8383,US,TikTok,Retargeting,2025-11-17 12:21:00,impression,0.25
33328,8383,US,YouTube,Retargeting,2025-11-24 15:26:00,impression,0.3
33329,8383,US,Meta,Prospecting,2025-11-20 08:18:00,impression,0.35
33330,8383,US,Meta,Retargeting,2025-11-26 19:13:00,impression,0.35
33331,8383,US,TikTok,Retargeting,2025-11-17 05:19:00,impression,0.25
33332,8383,US,Meta,Retargeting,2025-11-27 05:51:00,impression,0.35
33333,8383,US,Google_Search,Brand,2025-11-16 01:41:00,click,1.32
33334,8384,CA,TikTok,Brand,2025-10-05 18:25:00,click,0.55
33335,8385,CA,Google_Search,Brand,2025-11-26 21:43:00,click,1.32
33336,8385,CA,TikTok,Prospecting,2025-11-20 10:39:00,click,0.55
33337,8385,CA,TikTok,Retargeting,2025-11-27 19:44:00,click,0.55
33338,8385,CA,Google_Search,Retargeting,2025-11-23 10:17:00,impression,0.6
33339,8385,CA,Meta,Prospecting,2025-11-18 01:10:00,impression,0.35
33340,8385,CA,Meta,Prospecting,2025-11-17 09:25:00,impression,0.35
33341,8385,CA,Meta,Brand,2025-11-17 12:33:00,click,0.77
33342,8386,CA,Meta,Prospecting,2025-10-19 03:31:00,impression,0.35
33343,8386,CA,Meta,Prospecting,2025-10-21 00:17:00,impression,0.35
33344,8386,CA,Google_Search,Prospecting,2025-10-27 07:16:00,impression,0.6
33345,8386,CA,TikTok,Brand,2025-10-17 13:18:00,impression,0.25
33346,8386,CA,Meta,Prospecting,2025-10-28 22:35:00,click,0.77
33347,8386,CA,TikTok,Prospecting,2025-10-17 04:20:00,impression,0.25
33348,8386,CA,Meta,Prospecting,2025-10-23 20:20:00,impression,0.35
33349,8386,CA,Meta,Prospecting,2025-10-29 06:13:00,impression,0.35
33350,8387,BR,Meta,Brand,2025-11-23 11:40:00,impression,0.35
33351,8388,DE,Meta,Prospecting,2025-10-26 12:51:00,impression,0.35
33352,8388,DE,Meta,Retargeting,2025-10-16 18:10:00,impression,0.35
33353,8388,DE,TikTok,Prospecting,2025-10-28 11:52:00,click,0.55
33354,8388,DE,Google_Search,Prospecting,2025-10-25 16:43:00,impression,0.6
33355,8388,DE,Meta,Retargeting,2025-10-28 18:01:00,impression,0.35
33356,8388,DE,YouTube,Retargeting,2025-10-22 10:42:00,impression,0.3
33357,8389,DE,TikTok,Prospecting,2025-09-28 23:21:00,impression,0.25
33358,8389,DE,Meta,Retargeting,2025-09-30 12:49:00,impression,0.35
33359,8389,DE,Google_Search,Prospecting,2025-09-30 10:47:00,click,1.32
33360,8389,DE,Google_Search,Prospecting,2025-10-05 10:07:00,impression,0.6
33361,8389,DE,Google_Search,Retargeting,2025-09-30 00:24:00,impression,0.6
33362,8389,DE,Google_Search,Prospecting,2025-10-07 22:04:00,impression,0.6
33363,8390,ES,Apple_Search_Ads,Brand,2025-11-28 00:39:00,impression,0.75
33364,8390,ES,TikTok,Prospecting,2025-11-22 01:19:00,impression,0.25
33365,8390,ES,TikTok,Prospecting,2025-11-25 18:23:00,impression,0.25
33366,8390,ES,Google_Search,Brand,2025-11-30 10:55:00,impression,0.6
33367,8390,ES,TikTok,Brand,2025-11-29 23:16:00,impression,0.25
33368,8390,ES,Google_Search,Brand,2025-11-29 19:47:00,impression,0.6
33369,8391,GB,Meta,Brand,2025-11-05 01:50:00,impression,0.35
33370,8391,GB,Meta,Brand,2025-11-09 14:59:00,impression,0.35
33371,8391,GB,Google_Search,Prospecting,2025-11-09 04:00:00,impression,0.6
33372,8391,GB,Google_Search,Prospecting,2025-11-10 03:08:00,impression,0.6
33373,8391,GB,Apple_Search_Ads,Brand,2025-11-08 11:13:00,impression,0.75
33374,8391,GB,TikTok,Retargeting,2025-11-15 22:52:00,impression,0.25
33375,8391,GB,Google_Search,Brand,2025-11-04 08:23:00,impression,0.6
33376,8391,GB,Google_Search,Retargeting,2025-11-14 05:04:00,click,1.32
33377,8392,FR,Meta,Brand,2025-11-29 05:43:00,impression,0.35
33378,8392,FR,Google_Search,Brand,2025-11-21 04:03:00,click,1.32
33379,8392,FR,Meta,Prospecting,2025-11-21 02:51:00,impression,0.35
33380,8392,FR,Meta,Retargeting,2025-11-23 03:51:00,impression,0.35
33381,8392,FR,Meta,Retargeting,2025-11-24 21:04:00,click,0.77
33382,8392,FR,Meta,Prospecting,2025-11-22 08:28:00,impression,0.35
33383,8392,FR,Google_Search,Prospecting,2025-11-23 04:04:00,impression,0.6
33384,8394,US,Google_Search,Retargeting,2025-12-26 05:13:00,impression,0.6
33385,8394,US,YouTube,Retargeting,2025-12-27 20:17:00,impression,0.3
33386,8394,US,TikTok,Prospecting,2026-01-05 13:13:00,impression,0.25
33387,8394,US,Google_Search,Prospecting,2026-01-02 13:58:00,click,1.32
33388,8394,US,Google_Search,Retargeting,2026-01-04 10:11:00,impression,0.6
33389,8394,US,Google_Search,Prospecting,2025-12-24 01:22:00,impression,0.6
33390,8395,MX,Apple_Search_Ads,Prospecting,2025-10-23 08:30:00,impression,0.75
33391,8395,MX,Google_Search,Retargeting,2025-10-20 16:26:00,click,1.32
33392,8395,MX,Meta,Brand,2025-10-25 09:06:00,click,0.77
33393,8395,MX,TikTok,Brand,2025-10-19 21:39:00,impression,0.25
33394,8395,MX,Google_Search,Retargeting,2025-10-27 23:01:00,impression,0.6
33395,8396,FR,Meta,Prospecting,2025-12-16 00:24:00,impression,0.35
33396,8396,FR,TikTok,Brand,2025-12-22 23:21:00,impression,0.25
33397,8396,FR,Google_Search,Prospecting,2025-12-19 19:33:00,impression,0.6
33398,8396,FR,Meta,Retargeting,2025-12-15 12:53:00,click,0.77
33399,8396,FR,Google_Search,Brand,2025-12-19 07:41:00,impression,0.6
33400,8396,FR,TikTok,Prospecting,2025-12-12 08:33:00,click,0.55
33401,8396,FR,Google_Search,Prospecting,2025-12-10 16:14:00,impression,0.6
33402,8396,FR,Meta,Prospecting,2025-12-12 11:01:00,impression,0.35
33403,8397,CA,Apple_Search_Ads,Prospecting,2025-12-12 12:28:00,impression,0.75
33404,8397,CA,Apple_Search_Ads,Retargeting,2025-12-16 11:27:00,impression,0.75
33405,8397,CA,Apple_Search_Ads,Retargeting,2025-12-10 12:03:00,click,1.65
33406,8397,CA,Google_Search,Retargeting,2025-12-08 02:27:00,impression,0.6
33407,8397,CA,TikTok,Retargeting,2025-12-11 22:49:00,impression,0.25
33408,8397,CA,Google_Search,Prospecting,2025-12-13 08:30:00,impression,0.6
33409,8397,CA,TikTok,Retargeting,2025-12-16 15:14:00,impression,0.25
33410,8397,CA,Google_Search,Prospecting,2025-12-11 09:58:00,impression,0.6
33411,8398,US,TikTok,Prospecting,2025-10-07 20:03:00,impression,0.25
33412,8398,US,Apple_Search_Ads,Retargeting,2025-09-30 19:03:00,impression,0.75
33413,8400,US,Google_Search,Retargeting,2025-11-09 03:42:00,click,1.32
33414,8400,US,Meta,Brand,2025-11-04 00:33:00,click,0.77
33415,8400,US,TikTok,Brand,2025-11-15 19:08:00,impression,0.25
33416,8400,US,YouTube,Brand,2025-11-12 14:53:00,click,0.66
33417,8400,US,YouTube,Retargeting,2025-11-09 10:43:00,impression,0.3
33418,8400,US,TikTok,Brand,2025-11-17 08:27:00,impression,0.25
33419,8400,US,Meta,Prospecting,2025-11-11 00:44:00,impression,0.35
33420,8401,FR,Google_Search,Prospecting,2025-12-17 23:58:00,impression,0.6
33421,8401,FR,YouTube,Retargeting,2025-12-14 07:17:00,impression,0.3
33422,8401,FR,TikTok,Brand,2025-12-20 20:09:00,click,0.55
33423,8401,FR,Google_Search,Brand,2025-12-22 10:04:00,impression,0.6
33424,8401,FR,Meta,Prospecting,2025-12-18 11:59:00,impression,0.35
33425,8401,FR,TikTok,Retargeting,2025-12-22 11:19:00,impression,0.25
33426,8401,FR,Meta,Retargeting,2025-12-23 20:03:00,click,0.77
33427,8402,US,Meta,Prospecting,2025-12-02 18:20:00,click,0.77
33428,8404,ES,Google_Search,Retargeting,2026-01-04 06:08:00,click,1.32
33429,8404,ES,Google_Search,Prospecting,2026-01-04 00:27:00,impression,0.6
33430,8404,ES,Apple_Search_Ads,Brand,2026-01-06 06:40:00,click,1.65
33431,8404,ES,Google_Search,Retargeting,2026-01-06 06:06:00,impression,0.6
33432,8404,ES,Apple_Search_Ads,Prospecting,2025-12-28 06:13:00,impression,0.75
33433,8404,ES,Google_Search,Retargeting,2025-12-31 22:39:00,impression,0.6
33434,8404,ES,Google_Search,Retargeting,2026-01-03 16:19:00,click,1.32
33435,8405,DE,TikTok,Prospecting,2025-11-04 22:15:00,impression,0.25
33436,8405,DE,Meta,Prospecting,2025-10-30 22:39:00,impression,0.35
33437,8405,DE,YouTube,Retargeting,2025-11-10 03:37:00,impression,0.3
33438,8405,DE,Meta,Retargeting,2025-11-05 04:27:00,impression,0.35
33439,8405,DE,Meta,Prospecting,2025-11-10 03:36:00,impression,0.35
33440,8406,ES,YouTube,Prospecting,2025-11-06 00:14:00,impression,0.3
33441,8406,ES,Apple_Search_Ads,Prospecting,2025-11-13 12:02:00,impression,0.75
33442,8406,ES,Apple_Search_Ads,Prospecting,2025-11-04 17:58:00,impression,0.75
33443,8406,ES,Meta,Brand,2025-11-15 01:23:00,click,0.77
33444,8406,ES,YouTube,Prospecting,2025-11-05 11:01:00,impression,0.3
33445,8406,ES,Apple_Search_Ads,Prospecting,2025-11-10 17:37:00,impression,0.75
33446,8407,US,YouTube,Prospecting,2026-01-10 05:10:00,impression,0.3
33447,8407,US,YouTube,Retargeting,2026-01-01 20:23:00,click,0.66
33448,8407,US,Meta,Brand,2025-12-28 04:19:00,impression,0.35
33449,8407,US,Meta,Prospecting,2025-12-31 05:50:00,impression,0.35
33450,8407,US,TikTok,Retargeting,2026-01-02 09:16:00,impression,0.25
33451,8407,US,Apple_Search_Ads,Brand,2026-01-07 05:26:00,click,1.65
33452,8408,US,Meta,Brand,2025-10-05 13:40:00,impression,0.35
33453,8408,US,TikTok,Retargeting,2025-10-09 18:35:00,impression,0.25
33454,8408,US,Google_Search,Prospecting,2025-10-09 21:05:00,impression,0.6
33455,8408,US,Apple_Search_Ads,Retargeting,2025-10-06 12:30:00,impression,0.75
33456,8408,US,Meta,Brand,2025-10-05 12:03:00,impression,0.35
33457,8408,US,Meta,Retargeting,2025-10-09 12:21:00,impression,0.35
33458,8408,US,TikTok,Brand,2025-10-04 19:22:00,click,0.55
33459,8408,US,Google_Search,Prospecting,2025-10-06 15:52:00,click,1.32
33460,8409,US,Google_Search,Retargeting,2025-12-03 17:02:00,impression,0.6
33461,8409,US,TikTok,Brand,2025-12-04 11:08:00,impression,0.25
33462,8409,US,Google_Search,Prospecting,2025-12-14 19:08:00,click,1.32
33463,8409,US,Google_Search,Brand,2025-12-09 04:13:00,impression,0.6
33464,8410,US,Google_Search,Prospecting,2025-10-13 04:24:00,impression,0.6
33465,8410,US,Meta,Prospecting,2025-10-06 12:57:00,impression,0.35
33466,8411,ES,TikTok,Prospecting,2026-01-07 16:48:00,impression,0.25
33467,8411,ES,Meta,Prospecting,2026-01-11 11:17:00,impression,0.35
33468,8413,GB,Google_Search,Brand,2025-11-19 07:31:00,click,1.32
33469,8414,US,Meta,Prospecting,2025-12-12 18:52:00,click,0.77
33470,8414,US,Meta,Prospecting,2025-12-22 03:15:00,click,0.77
33471,8414,US,Google_Search,Prospecting,2025-12-20 21:58:00,impression,0.6
33472,8415,BR,TikTok,Prospecting,2025-12-05 13:21:00,impression,0.25
33473,8416,MX,TikTok,Prospecting,2025-11-24 12:19:00,impression,0.25
33474,8417,DE,Meta,Retargeting,2025-12-04 11:07:00,impression,0.35
33475,8417,DE,Meta,Brand,2025-11-26 04:16:00,impression,0.35
33476,8417,DE,Meta,Retargeting,2025-12-05 05:39:00,impression,0.35
33477,8417,DE,Google_Search,Prospecting,2025-12-06 20:53:00,click,1.32
33478,8417,DE,YouTube,Retargeting,2025-12-05 20:18:00,impression,0.3
33479,8417,DE,Google_Search,Retargeting,2025-12-05 18:15:00,impression,0.6
33480,8417,DE,YouTube,Retargeting,2025-11-27 21:44:00,impression,0.3
33481,8418,US,Google_Search,Prospecting,2025-12-06 21:40:00,impression,0.6
33482,8418,US,YouTube,Retargeting,2025-12-04 22:09:00,impression,0.3
33483,8419,US,Meta,Prospecting,2025-10-30 22:23:00,impression,0.35
33484,8420,US,TikTok,Prospecting,2025-12-08 04:31:00,impression,0.25
33485,8420,US,Meta,Retargeting,2025-12-14 04:07:00,impression,0.35
33486,8421,US,TikTok,Prospecting,2025-10-17 11:28:00,click,0.55
33487,8421,US,Google_Search,Prospecting,2025-10-09 14:31:00,impression,0.6
33488,8421,US,Meta,Retargeting,2025-10-10 10:28:00,impression,0.35
33489,8421,US,Google_Search,Brand,2025-10-09 01:56:00,impression,0.6
33490,8421,US,TikTok,Brand,2025-10-07 00:49:00,click,0.55
33491,8421,US,Meta,Prospecting,2025-10-14 05:46:00,impression,0.35
33492,8421,US,Meta,Prospecting,2025-10-12 21:27:00,click,0.77
33493,8422,FR,Meta,Prospecting,2025-11-22 07:03:00,impression,0.35
33494,8422,FR,Google_Search,Prospecting,2025-11-25 14:04:00,impression,0.6
33495,8422,FR,TikTok,Retargeting,2025-11-21 15:19:00,impression,0.25
33496,8422,FR,YouTube,Prospecting,2025-11-24 01:55:00,click,0.66
33497,8422,FR,YouTube,Retargeting,2025-11-27 11:14:00,click,0.66
33498,8422,FR,Apple_Search_Ads,Brand,2025-11-22 10:07:00,click,1.65
33499,8423,ES,Google_Search,Prospecting,2025-11-16 11:32:00,impression,0.6
33500,8423,ES,Meta,Prospecting,2025-11-20 11:59:00,impression,0.35
33501,8423,ES,Meta,Prospecting,2025-11-21 16:15:00,impression,0.35
33502,8423,ES,TikTok,Prospecting,2025-11-21 07:11:00,click,0.55
33503,8423,ES,Meta,Brand,2025-11-25 07:00:00,impression,0.35
33504,8424,US,YouTube,Prospecting,2025-11-02 02:03:00,impression,0.3
33505,8424,US,Meta,Prospecting,2025-10-24 15:30:00,impression,0.35
33506,8424,US,Apple_Search_Ads,Prospecting,2025-10-31 22:45:00,impression,0.75
33507,8424,US,YouTube,Brand,2025-11-01 15:42:00,impression,0.3
33508,8424,US,Google_Search,Prospecting,2025-10-27 18:25:00,impression,0.6
33509,8424,US,Apple_Search_Ads,Prospecting,2025-11-04 05:37:00,click,1.65
33510,8424,US,Google_Search,Prospecting,2025-11-04 00:39:00,click,1.32
33511,8424,US,TikTok,Retargeting,2025-10-23 00:11:00,click,0.55
33512,8425,FR,Meta,Prospecting,2025-12-05 00:21:00,impression,0.35
33513,8425,FR,TikTok,Retargeting,2025-12-08 13:50:00,impression,0.25
33514,8425,FR,Google_Search,Brand,2025-12-03 04:35:00,click,1.32
33515,8425,FR,TikTok,Brand,2025-12-15 08:34:00,impression,0.25
33516,8425,FR,YouTube,Brand,2025-12-13 18:08:00,impression,0.3
33517,8426,DE,YouTube,Brand,2025-11-28 00:50:00,click,0.66
33518,8426,DE,Apple_Search_Ads,Prospecting,2025-12-03 04:48:00,impression,0.75
33519,8428,US,Google_Search,Prospecting,2025-10-15 09:51:00,impression,0.6
33520,8428,US,Google_Search,Brand,2025-10-14 05:46:00,impression,0.6
33521,8429,FR,TikTok,Retargeting,2025-11-18 18:40:00,impression,0.25
33522,8429,FR,YouTube,Prospecting,2025-11-14 06:39:00,click,0.66
33523,8430,US,TikTok,Retargeting,2025-12-11 09:22:00,impression,0.25
33524,8430,US,Meta,Retargeting,2025-12-04 08:29:00,impression,0.35
33525,8430,US,Meta,Prospecting,2025-12-16 17:15:00,impression,0.35
33526,8430,US,TikTok,Prospecting,2025-12-04 17:44:00,impression,0.25
33527,8431,FR,Meta,Brand,2025-12-20 17:32:00,click,0.77
33528,8431,FR,Apple_Search_Ads,Retargeting,2025-12-12 10:55:00,impression,0.75
33529,8431,FR,Meta,Prospecting,2025-12-20 08:35:00,impression,0.35
33530,8431,FR,Google_Search,Brand,2025-12-19 23:14:00,click,1.32
33531,8432,BR,Google_Search,Prospecting,2025-11-02 10:33:00,impression,0.6
33532,8432,BR,YouTube,Prospecting,2025-11-14 17:44:00,impression,0.3
33533,8432,BR,Google_Search,Brand,2025-11-03 06:15:00,impression,0.6
33534,8432,BR,Google_Search,Prospecting,2025-11-03 13:37:00,click,1.32
33535,8432,BR,YouTube,Prospecting,2025-11-02 05:39:00,impression,0.3
33536,8432,BR,YouTube,Brand,2025-11-12 16:01:00,impression,0.3
33537,8432,BR,YouTube,Prospecting,2025-11-05 04:11:00,impression,0.3
33538,8432,BR,Google_Search,Prospecting,2025-11-06 05:41:00,impression,0.6
33539,8433,ES,Apple_Search_Ads,Prospecting,2025-12-31 10:17:00,impression,0.75
33540,8433,ES,YouTube,Retargeting,2025-12-27 04:59:00,impression,0.3
33541,8433,ES,Meta,Brand,2025-12-28 12:38:00,impression,0.35
33542,8433,ES,Meta,Retargeting,2026-01-03 13:44:00,impression,0.35
33543,8433,ES,TikTok,Retargeting,2025-12-30 10:02:00,click,0.55
33544,8433,ES,Apple_Search_Ads,Brand,2026-01-03 22:47:00,impression,0.75
33545,8434,MX,Google_Search,Retargeting,2025-11-05 08:16:00,impression,0.6
33546,8434,MX,TikTok,Retargeting,2025-11-06 07:16:00,impression,0.25
33547,8434,MX,Meta,Prospecting,2025-11-09 03:13:00,impression,0.35
33548,8434,MX,Apple_Search_Ads,Retargeting,2025-11-08 12:49:00,impression,0.75
33549,8434,MX,Google_Search,Brand,2025-11-04 10:36:00,impression,0.6
33550,8434,MX,Meta,Prospecting,2025-11-05 09:06:00,click,0.77
33551,8434,MX,TikTok,Brand,2025-11-15 21:03:00,impression,0.25
33552,8436,GB,TikTok,Prospecting,2025-12-05 08:41:00,impression,0.25
33553,8436,GB,Meta,Brand,2025-12-05 17:29:00,impression,0.35
33554,8436,GB,Apple_Search_Ads,Brand,2025-12-05 00:52:00,impression,0.75
33555,8436,GB,Meta,Prospecting,2025-12-05 06:52:00,impression,0.35
33556,8436,GB,TikTok,Retargeting,2025-11-28 10:25:00,impression,0.25
33557,8436,GB,Meta,Prospecting,2025-11-29 22:31:00,impression,0.35
33558,8436,GB,TikTok,Brand,2025-11-29 01:34:00,impression,0.25
33559,8436,GB,Google_Search,Retargeting,2025-12-07 01:46:00,impression,0.6
33560,8437,MX,Meta,Prospecting,2025-10-06 18:23:00,impression,0.35
33561,8437,MX,TikTok,Retargeting,2025-10-10 12:56:00,impression,0.25
33562,8437,MX,Meta,Brand,2025-10-10 21:55:00,impression,0.35
33563,8437,MX,Apple_Search_Ads,Brand,2025-10-14 07:52:00,impression,0.75
33564,8438,US,Meta,Brand,2025-12-03 21:19:00,impression,0.35
33565,8438,US,Meta,Retargeting,2025-12-07 12:46:00,impression,0.35
33566,8438,US,Apple_Search_Ads,Brand,2025-11-30 01:26:00,impression,0.75
33567,8438,US,Meta,Prospecting,2025-12-08 12:22:00,impression,0.35
33568,8438,US,Google_Search,Prospecting,2025-12-05 00:22:00,impression,0.6
33569,8438,US,Meta,Retargeting,2025-12-07 01:40:00,impression,0.35
33570,8438,US,Meta,Prospecting,2025-12-06 22:04:00,impression,0.35
33571,8439,DE,Google_Search,Retargeting,2025-10-04 23:46:00,click,1.32
33572,8439,DE,Apple_Search_Ads,Prospecting,2025-10-08 09:28:00,impression,0.75
33573,8439,DE,Apple_Search_Ads,Prospecting,2025-10-07 03:01:00,click,1.65
33574,8440,FR,Google_Search,Prospecting,2025-11-01 18:10:00,impression,0.6
33575,8440,FR,Apple_Search_Ads,Prospecting,2025-10-31 18:58:00,click,1.65
33576,8440,FR,Google_Search,Prospecting,2025-10-30 11:36:00,impression,0.6
33577,8440,FR,YouTube,Prospecting,2025-10-30 07:05:00,impression,0.3
33578,8440,FR,Apple_Search_Ads,Prospecting,2025-10-30 03:54:00,impression,0.75
33579,8441,ES,Apple_Search_Ads,Prospecting,2025-12-03 04:37:00,impression,0.75
33580,8441,ES,YouTube,Prospecting,2025-12-11 11:54:00,click,0.66
33581,8441,ES,Meta,Prospecting,2025-12-13 05:44:00,impression,0.35
33582,8441,ES,Meta,Prospecting,2025-12-11 03:00:00,click,0.77
33583,8441,ES,Google_Search,Prospecting,2025-12-02 09:06:00,impression,0.6
33584,8441,ES,YouTube,Prospecting,2025-12-07 11:08:00,impression,0.3
33585,8441,ES,YouTube,Prospecting,2025-12-11 20:10:00,impression,0.3
33586,8442,GB,Meta,Prospecting,2025-12-23 10:22:00,impression,0.35
33587,8442,GB,Google_Search,Prospecting,2025-12-29 16:11:00,impression,0.6
33588,8442,GB,Google_Search,Prospecting,2026-01-02 14:15:00,impression,0.6
33589,8442,GB,TikTok,Brand,2026-01-02 20:00:00,impression,0.25
33590,8442,GB,TikTok,Prospecting,2025-12-25 21:51:00,impression,0.25
33591,8443,BR,Meta,Brand,2025-11-13 06:18:00,impression,0.35
33592,8443,BR,YouTube,Brand,2025-11-15 03:25:00,impression,0.3
33593,8444,US,Apple_Search_Ads,Prospecting,2026-01-05 02:43:00,impression,0.75
33594,8444,US,TikTok,Prospecting,2026-01-04 10:27:00,click,0.55
33595,8445,ES,Apple_Search_Ads,Brand,2025-11-21 16:50:00,impression,0.75
33596,8445,ES,TikTok,Prospecting,2025-11-13 23:13:00,impression,0.25
33597,8445,ES,Google_Search,Brand,2025-11-24 17:13:00,impression,0.6
33598,8445,ES,TikTok,Retargeting,2025-11-18 15:24:00,impression,0.25
33599,8445,ES,Google_Search,Retargeting,2025-11-15 15:09:00,impression,0.6
33600,8445,ES,TikTok,Prospecting,2025-11-23 04:49:00,impression,0.25
33601,8446,DE,Meta,Retargeting,2026-01-01 21:12:00,impression,0.35
33602,8446,DE,Apple_Search_Ads,Brand,2025-12-28 12:51:00,impression,0.75
33603,8446,DE,Meta,Brand,2025-12-27 19:26:00,impression,0.35
33604,8446,DE,TikTok,Prospecting,2026-01-06 19:41:00,click,0.55
33605,8446,DE,YouTube,Prospecting,2026-01-01 23:04:00,impression,0.3
33606,8447,GB,TikTok,Brand,2025-11-06 05:22:00,impression,0.25
33607,8447,GB,Apple_Search_Ads,Prospecting,2025-11-03 05:53:00,impression,0.75
33608,8447,GB,Google_Search,Retargeting,2025-11-09 04:04:00,click,1.32
33609,8447,GB,Meta,Retargeting,2025-11-12 21:36:00,impression,0.35
33610,8447,GB,Meta,Brand,2025-11-12 07:15:00,impression,0.35
33611,8447,GB,Apple_Search_Ads,Prospecting,2025-11-07 14:20:00,impression,0.75
33612,8448,GB,TikTok,Retargeting,2025-12-28 17:02:00,impression,0.25
33613,8449,FR,Apple_Search_Ads,Prospecting,2025-10-30 15:45:00,impression,0.75
33614,8449,FR,TikTok,Prospecting,2025-10-26 01:33:00,impression,0.25
33615,8449,FR,Meta,Brand,2025-11-03 23:18:00,impression,0.35
33616,8449,FR,TikTok,Brand,2025-10-30 13:03:00,impression,0.25
33617,8449,FR,YouTube,Prospecting,2025-11-02 07:10:00,click,0.66
33618,8449,FR,YouTube,Brand,2025-10-26 00:44:00,impression,0.3
